rating_id,evaluation_id,rater_id,batch_id,rating,rated_at
RT001692,E00564,R006,B4,1,2026-04-23 09:52:52.180369
RT001693,E00565,R004,B4,3,2026-04-23 11:08:38.566415
RT001694,E00565,R003,B4,4,2026-04-23 12:23:38.566415
RT001695,E00565,R002,B4,3,2026-04-23 14:00:38.566415
RT001696,E00566,R003,B4,1,2026-04-23 13:15:03.637551
RT001697,E00566,R006,B4,1,2026-04-23 14:41:03.637551
RT001698,E00566,R002,B4,1,2026-04-23 15:29:03.637551
RT001699,E00567,R006,B4,4,2026-04-23 15:01:35.277657
RT001700,E00567,R005,B4,5,2026-04-23 15:05:35.277657
RT001701,E00567,R002,B4,5,2026-04-23 15:21:35.277657
RT001702,E00568,R002,B4,1,2026-04-23 17:17:45.221553
RT001703,E00568,R009,B4,1,2026-04-23 18:20:45.221553
RT001704,E00568,R006,B4,1,2026-04-23 19:03:45.221553
RT001705,E00569,R008,B4,5,2026-04-23 20:31:18.741148
RT001706,E00569,R009,B4,5,2026-04-23 20:51:18.741148
RT001707,E00569,R005,B4,4,2026-04-23 21:13:18.741148
RT001708,E00570,R002,B4,5,2026-04-23 21:25:16.178755
RT001709,E00570,R012,B4,5,2026-04-23 22:02:16.178755
RT001710,E00570,R007,B4,5,2026-04-23 21:49:16.178755
RT001711,E00571,R006,B4,2,2026-04-23 23:25:03.496327
RT001712,E00571,R001,B4,3,2026-04-24 00:53:03.496327
RT001713,E00571,R011,B4,2,2026-04-24 02:11:03.496327
RT001714,E00572,R005,B4,1,2026-04-24 03:11:21.107970
RT001715,E00572,R011,B4,2,2026-04-24 04:22:21.107970
RT001716,E00572,R008,B4,3,2026-04-24 03:23:21.107970
RT001717,E00573,R002,B4,4,2026-04-24 05:04:00.211075
RT001718,E00573,R005,B4,2,2026-04-24 05:49:00.211075
RT001719,E00573,R006,B4,4,2026-04-24 06:10:00.211075
RT001720,E00574,R005,B4,4,2026-04-24 07:28:05.602217
RT001721,E00574,R012,B4,3,2026-04-24 08:02:05.602217
RT001722,E00574,R011,B4,3,2026-04-24 07:56:05.602217
RT001723,E00575,R009,B4,1,2026-04-24 09:17:42.242814
RT001724,E00575,R008,B4,3,2026-04-24 09:56:42.242814
RT001725,E00575,R003,B4,3,2026-04-24 10:27:42.242814
RT001726,E00576,R012,B4,5,2026-04-24 10:41:55.377929
RT001727,E00576,R007,B4,4,2026-04-24 11:52:55.377929
RT001728,E00576,R002,B4,4,2026-04-24 11:55:55.377929
RT001729,E00577,R010,B4,1,2026-04-24 12:59:10.415638
RT001730,E00577,R002,B4,1,2026-04-24 13:39:10.415638
RT001731,E00577,R001,B4,1,2026-04-24 15:03:10.415638
RT001732,E00578,R011,B4,1,2026-04-24 14:27:43.855872
RT001733,E00578,R002,B4,1,2026-04-24 14:35:43.855872
RT001734,E00578,R010,B4,1,2026-04-24 17:03:43.855872
RT001735,E00579,R010,B4,3,2026-04-24 18:28:37.964397
RT001736,E00579,R012,B4,3,2026-04-24 19:26:37.964397
RT001737,E00579,R001,B4,2,2026-04-24 20:52:37.964397
RT001738,E00580,R012,B4,1,2026-04-24 19:13:31.474599
RT001739,E00580,R008,B4,2,2026-04-24 19:49:31.474599
RT001740,E00580,R001,B4,2,2026-04-24 21:25:31.474599
RT001741,E00581,R004,B4,3,2026-04-24 22:01:16.738932
RT001742,E00581,R012,B4,4,2026-04-24 23:04:16.738932
RT001743,E00581,R008,B4,3,2026-04-25 00:43:16.738932
RT001744,E00582,R008,B4,4,2026-04-25 00:32:57.618105
RT001745,E00582,R007,B4,5,2026-04-25 01:16:57.618105
RT001746,E00582,R003,B4,5,2026-04-25 01:58:57.618105
RT001747,E00583,R011,B4,5,2026-04-25 02:04:07.146208
RT001748,E00583,R012,B4,5,2026-04-25 03:23:07.146208
RT001749,E00583,R009,B4,5,2026-04-25 03:16:07.146208
RT001750,E00584,R008,B4,3,2026-04-25 04:26:45.364383
RT001751,E00584,R003,B4,2,2026-04-25 05:19:45.364383
RT001752,E00584,R012,B4,2,2026-04-25 04:56:45.364383
RT001753,E00585,R004,B4,3,2026-04-25 07:08:17.351199
RT001754,E00585,R012,B4,2,2026-04-25 07:08:17.351199
RT001755,E00585,R007,B4,2,2026-04-25 08:44:17.351199
RT001756,E00586,R011,B4,3,2026-04-25 08:20:20.062893
RT001757,E00586,R009,B4,3,2026-04-25 08:46:20.062893
RT001758,E00586,R012,B4,3,2026-04-25 08:54:20.062893
RT001759,E00587,R008,B4,5,2026-04-25 11:28:26.228799
RT001760,E00587,R007,B4,5,2026-04-25 12:51:26.228799
RT001761,E00587,R012,B4,5,2026-04-25 14:02:26.228799
RT001762,E00588,R003,B4,3,2026-04-25 14:20:00.198558
RT001763,E00588,R004,B4,1,2026-04-25 15:10:00.198558
RT001764,E00588,R001,B4,1,2026-04-25 17:12:00.198558
RT001765,E00589,R001,B4,4,2026-04-25 16:07:34.122137
RT001766,E00589,R003,B4,4,2026-04-25 16:23:34.122137
RT001767,E00589,R006,B4,4,2026-04-25 16:37:34.122137
RT001768,E00590,R001,B4,2,2026-04-25 16:50:38.803685
RT001769,E00590,R006,B4,2,2026-04-25 18:17:38.803685
RT001770,E00590,R004,B4,1,2026-04-25 17:16:38.803685
RT001771,E00591,R001,B4,4,2026-04-25 20:18:41.223404
RT001772,E00591,R006,B4,5,2026-04-25 20:49:41.223404
RT001773,E00591,R004,B4,4,2026-04-25 22:48:41.223404
RT001774,E00592,R001,B4,3,2026-04-25 21:55:17.989544
RT001775,E00592,R012,B4,4,2026-04-25 22:08:17.989544
RT001776,E00592,R005,B4,4,2026-04-25 22:45:17.989544
RT001777,E00593,R001,B4,3,2026-04-25 23:26:18.360993
RT001778,E00593,R011,B4,2,2026-04-26 00:28:18.360993
RT001779,E00593,R005,B4,2,2026-04-26 01:56:18.360993
RT001780,E00594,R009,B4,2,2026-04-26 03:27:48.256318
RT001781,E00594,R003,B4,3,2026-04-26 03:28:48.256318
RT001782,E00594,R002,B4,2,2026-04-26 03:55:48.256318
RT001783,E00595,R012,B4,5,2026-04-26 04:07:25.941744
RT001784,E00595,R001,B4,5,2026-04-26 05:01:25.941744
RT001785,E00595,R004,B4,4,2026-04-26 04:49:25.941744
RT001786,E00596,R004,B4,1,2026-04-26 07:55:12.167457
RT001787,E00596,R012,B4,1,2026-04-26 09:24:12.167457
RT001788,E00596,R011,B4,1,2026-04-26 09:33:12.167457
RT001789,E00597,R005,B4,4,2026-04-26 08:28:20.550990
RT001790,E00597,R003,B4,5,2026-04-26 09:21:20.550990
RT001791,E00597,R009,B4,5,2026-04-26 10:22:20.550990
RT001792,E00598,R010,B4,2,2026-04-26 10:37:21.958245
RT001793,E00598,R011,B4,1,2026-04-26 11:28:21.958245
RT001794,E00598,R001,B4,1,2026-04-26 10:37:21.958245
RT001795,E00599,R009,B4,2,2026-04-26 13:42:07.776735
RT001796,E00599,R007,B4,3,2026-04-26 14:04:07.776735
RT001797,E00599,R004,B4,2,2026-04-26 16:04:07.776735
RT001798,E00600,R009,B4,3,2026-04-26 15:23:59.758314
RT001799,E00600,R002,B4,5,2026-04-26 16:12:59.758314
RT001800,E00600,R005,B4,4,2026-04-26 16:37:59.758314
RT001801,E00601,R006,B5,2,2026-04-27 00:04:07.575456
RT001802,E00601,R001,B5,2,2026-04-27 00:25:07.575456
RT001803,E00601,R002,B5,2,2026-04-27 01:22:07.575456
RT001804,E00602,R006,B5,2,2026-04-27 02:06:46.864309
RT001805,E00602,R007,B5,1,2026-04-27 03:05:46.864309
RT001806,E00602,R001,B5,1,2026-04-27 03:22:46.864309
RT001807,E00603,R001,B5,3,2026-04-27 04:43:27.785922
RT001808,E00603,R003,B5,2,2026-04-27 05:05:27.785922
RT001809,E00603,R008,B5,3,2026-04-27 05:09:27.785922
RT001810,E00604,R008,B5,2,2026-04-27 06:44:32.035933
RT001811,E00604,R001,B5,2,2026-04-27 07:00:32.035933
RT001812,E00604,R009,B5,2,2026-04-27 08:32:32.035933
RT001813,E00605,R010,B5,1,2026-04-27 09:36:40.212734
RT001814,E00605,R004,B5,1,2026-04-27 10:10:40.212734
RT001815,E00605,R007,B5,2,2026-04-27 09:36:40.212734
RT001816,E00606,R008,B5,5,2026-04-27 11:04:26.956961
RT001817,E00606,R006,B5,5,2026-04-27 11:21:26.956961
RT001818,E00606,R001,B5,5,2026-04-27 12:00:26.956961
RT001819,E00607,R008,B5,3,2026-04-27 13:29:23.017681
RT001820,E00607,R002,B5,3,2026-04-27 13:48:23.017681
RT001821,E00607,R007,B5,3,2026-04-27 14:29:23.017681
RT001822,E00608,R007,B5,3,2026-04-27 14:56:42.395086
RT001823,E00608,R001,B5,2,2026-04-27 15:40:42.395086
RT001824,E00608,R006,B5,2,2026-04-27 16:54:42.395086
RT001825,E00609,R007,B5,4,2026-04-27 17:17:57.104967
RT001826,E00609,R003,B5,4,2026-04-27 17:20:57.104967
RT001827,E00609,R012,B5,4,2026-04-27 19:35:57.104967
RT001828,E00610,R008,B5,5,2026-04-27 20:21:13.512114
RT001829,E00610,R003,B5,5,2026-04-27 21:30:13.512114
RT001830,E00610,R007,B5,5,2026-04-27 21:07:13.512114
RT001831,E00611,R006,B5,1,2026-04-27 21:04:14.357602
RT001832,E00611,R007,B5,2,2026-04-27 21:52:14.357602
RT001833,E00611,R008,B5,2,2026-04-27 21:32:14.357602
RT001834,E00612,R006,B5,2,2026-04-28 00:09:21.102364
RT001835,E00612,R007,B5,1,2026-04-28 00:24:21.102364
RT001836,E00612,R003,B5,1,2026-04-28 01:11:21.102364
RT001837,E00613,R009,B5,1,2026-04-28 01:27:12.584685
RT001838,E00613,R004,B5,1,2026-04-28 02:08:12.584685
RT001839,E00613,R002,B5,1,2026-04-28 03:51:12.584685
RT001840,E00614,R012,B5,4,2026-04-28 05:34:49.733572
RT001841,E00614,R003,B5,4,2026-04-28 05:35:49.733572
RT001842,E00614,R009,B5,4,2026-04-28 07:08:49.733572
RT001843,E00615,R001,B5,3,2026-04-28 06:28:13.160995
RT001844,E00615,R009,B5,3,2026-04-28 07:28:13.160995
RT001845,E00615,R010,B5,5,2026-04-28 06:58:13.160995
RT001846,E00616,R008,B5,2,2026-04-28 09:33:26.954740
RT001847,E00616,R005,B5,1,2026-04-28 09:51:26.954740
RT001848,E00616,R009,B5,1,2026-04-28 12:01:26.954740
RT001849,E00617,R011,B5,2,2026-04-28 10:35:09.839122
RT001850,E00617,R006,B5,2,2026-04-28 11:50:09.839122
RT001851,E00617,R003,B5,2,2026-04-28 11:45:09.839122
RT001852,E00618,R010,B5,2,2026-04-28 12:36:20.901414
RT001853,E00618,R002,B5,3,2026-04-28 12:41:20.901414
RT001854,E00618,R011,B5,3,2026-04-28 13:08:20.901414
RT001855,E00619,R010,B5,1,2026-04-28 14:54:51.133700
RT001856,E00619,R001,B5,2,2026-04-28 15:15:51.133700
RT001857,E00619,R004,B5,1,2026-04-28 16:44:51.133700
RT001858,E00620,R010,B5,3,2026-04-28 17:27:41.747180
RT001859,E00620,R009,B5,2,2026-04-28 18:19:41.747180
RT001860,E00620,R012,B5,3,2026-04-28 19:15:41.747180
RT001861,E00621,R012,B5,5,2026-04-28 19:25:29.968358
RT001862,E00621,R011,B5,5,2026-04-28 19:48:29.968358
RT001863,E00621,R002,B5,5,2026-04-28 22:07:29.968358
RT001864,E00622,R005,B5,2,2026-04-28 23:05:51.678474
RT001865,E00622,R004,B5,2,2026-04-29 00:10:51.678474
RT001866,E00622,R011,B5,2,2026-04-29 01:45:51.678474
RT001867,E00623,R008,B5,2,2026-04-29 01:09:06.086309
RT001868,E00623,R011,B5,1,2026-04-29 01:10:06.086309
RT001869,E00623,R010,B5,1,2026-04-29 01:19:06.086309
RT001870,E00624,R011,B5,1,2026-04-29 02:53:46.440996
RT001871,E00624,R006,B5,2,2026-04-29 03:28:46.440996
RT001872,E00624,R007,B5,2,2026-04-29 03:17:46.440996
RT001873,E00625,R004,B5,4,2026-04-29 04:58:58.636856
RT001874,E00625,R001,B5,5,2026-04-29 05:20:58.636856
RT001875,E00625,R009,B5,5,2026-04-29 05:22:58.636856
RT001876,E00626,R003,B5,1,2026-04-29 06:30:23.152630
RT001877,E00626,R007,B5,2,2026-04-29 07:06:23.152630
RT001878,E00626,R004,B5,3,2026-04-29 08:16:23.152630
RT001879,E00627,R011,B5,2,2026-04-29 09:29:48.139193
RT001880,E00627,R004,B5,3,2026-04-29 10:42:48.139193
RT001881,E00627,R001,B5,4,2026-04-29 10:23:48.139193
RT001882,E00628,R005,B5,5,2026-04-29 12:16:28.871914
RT001883,E00628,R007,B5,5,2026-04-29 12:39:28.871914
RT001884,E00628,R002,B5,5,2026-04-29 14:02:28.871914
RT001885,E00629,R003,B5,2,2026-04-29 13:05:22.044284
RT001886,E00629,R009,B5,1,2026-04-29 14:30:22.044284
RT001887,E00629,R001,B5,2,2026-04-29 14:01:22.044284
RT001888,E00630,R005,B5,3,2026-04-29 16:41:43.033484
RT001889,E00630,R010,B5,3,2026-04-29 17:44:43.033484
RT001890,E00630,R003,B5,3,2026-04-29 17:23:43.033484
RT001891,E00631,R003,B5,3,2026-04-29 17:31:40.394012
RT001892,E00631,R009,B5,2,2026-04-29 18:13:40.394012
RT001893,E00631,R007,B5,4,2026-04-29 18:43:40.394012
RT001894,E00632,R001,B5,4,2026-04-29 20:41:50.866640
RT001895,E00632,R009,B5,3,2026-04-29 21:56:50.866640
RT001896,E00632,R004,B5,3,2026-04-29 21:31:50.866640
RT001897,E00633,R007,B5,2,2026-04-29 21:26:08.226348
RT001898,E00633,R009,B5,2,2026-04-29 21:49:08.226348
RT001899,E00633,R006,B5,2,2026-04-29 23:42:08.226348
RT001900,E00634,R001,B5,1,2026-04-29 23:54:56.839838
RT001901,E00634,R010,B5,1,2026-04-30 00:55:56.839838
RT001902,E00634,R011,B5,1,2026-04-30 01:18:56.839838
RT001903,E00635,R007,B5,5,2026-04-30 02:17:15.136618
RT001904,E00635,R011,B5,4,2026-04-30 02:30:15.136618
RT001905,E00635,R008,B5,5,2026-04-30 02:47:15.136618
RT001906,E00636,R010,B5,2,2026-04-30 04:46:49.303405
RT001907,E00636,R008,B5,3,2026-04-30 04:53:49.303405
RT001908,E00636,R011,B5,2,2026-04-30 04:50:49.303405
RT001909,E00637,R003,B5,4,2026-04-30 07:28:38.570746
RT001910,E00637,R010,B5,3,2026-04-30 08:49:38.570746
RT001911,E00637,R007,B5,4,2026-04-30 10:22:38.570746
RT001912,E00638,R011,B5,5,2026-04-30 09:07:51.101522
RT001913,E00638,R010,B5,5,2026-04-30 09:16:51.101522
RT001914,E00638,R002,B5,4,2026-04-30 12:01:51.101522
RT001915,E00639,R001,B5,4,2026-04-30 10:37:03.937392
RT001916,E00639,R002,B5,4,2026-04-30 11:36:03.937392
RT001917,E00639,R003,B5,4,2026-04-30 10:41:03.937392
RT001918,E00640,R010,B5,1,2026-04-30 14:29:20.698798
RT001919,E00640,R012,B5,2,2026-04-30 15:15:20.698798
RT001920,E00640,R001,B5,2,2026-04-30 15:23:20.698798
RT001921,E00641,R006,B5,1,2026-04-30 16:31:18.699976
RT001922,E00641,R005,B5,1,2026-04-30 17:17:18.699976
RT001923,E00641,R010,B5,2,2026-04-30 19:15:18.699976
RT001924,E00642,R002,B5,2,2026-04-30 18:19:16.829536
RT001925,E00642,R006,B5,2,2026-04-30 19:22:16.829536
RT001926,E00642,R004,B5,4,2026-04-30 19:23:16.829536
RT001927,E00643,R011,B5,1,2026-04-30 21:23:04.343486
RT001928,E00643,R006,B5,1,2026-04-30 22:09:04.343486
RT001929,E00643,R001,B5,2,2026-04-30 23:43:04.343486
RT001930,E00644,R008,B5,4,2026-04-30 23:16:10.845668
RT001931,E00644,R006,B5,2,2026-04-30 23:44:10.845668
RT001932,E00644,R003,B5,3,2026-04-30 23:50:10.845668
RT001933,E00645,R007,B5,4,2026-05-01 00:13:56.915755
RT001934,E00645,R004,B5,4,2026-05-01 01:03:56.915755
RT001935,E00645,R009,B5,4,2026-05-01 00:35:56.915755
RT001936,E00646,R008,B5,3,2026-05-01 02:43:16.445931
RT001937,E00646,R012,B5,3,2026-05-01 03:32:16.445931
RT001938,E00646,R001,B5,3,2026-05-01 03:29:16.445931
RT001939,E00647,R012,B5,2,2026-05-01 04:27:46.900273
RT001940,E00647,R008,B5,2,2026-05-01 04:37:46.900273
RT001941,E00647,R005,B5,1,2026-05-01 05:35:46.900273
RT001942,E00648,R012,B5,3,2026-05-01 07:49:59.829829
RT001943,E00648,R004,B5,3,2026-05-01 08:17:59.829829
RT001944,E00648,R011,B5,2,2026-05-01 10:15:59.829829
RT001945,E00649,R001,B5,3,2026-05-01 09:28:02.379378
RT001946,E00649,R009,B5,1,2026-05-01 10:41:02.379378
RT001947,E00649,R005,B5,1,2026-05-01 12:00:02.379378
RT001948,E00650,R012,B5,2,2026-05-01 12:43:01.040261
RT001949,E00650,R008,B5,3,2026-05-01 12:46:01.040261
RT001950,E00650,R010,B5,2,2026-05-01 12:59:01.040261
RT001951,E00651,R007,B5,4,2026-05-01 13:59:31.137750
RT001952,E00651,R001,B5,4,2026-05-01 14:01:31.137750
RT001953,E00651,R002,B5,3,2026-05-01 16:47:31.137750
RT001954,E00652,R001,B5,4,2026-05-01 16:06:10.922834
RT001955,E00652,R006,B5,2,2026-05-01 17:08:10.922834
RT001956,E00652,R012,B5,4,2026-05-01 17:38:10.922834
RT001957,E00653,R009,B5,5,2026-05-01 17:51:37.100846
RT001958,E00653,R001,B5,5,2026-05-01 19:20:37.100846
RT001959,E00653,R011,B5,5,2026-05-01 19:35:37.100846
RT001960,E00654,R006,B5,1,2026-05-01 20:12:22.437744
RT001961,E00654,R007,B5,1,2026-05-01 20:48:22.437744
RT001962,E00654,R010,B5,1,2026-05-01 22:54:22.437744
RT001963,E00655,R006,B5,5,2026-05-01 22:39:14.554670
RT001964,E00655,R001,B5,5,2026-05-01 22:50:14.554670
RT001965,E00655,R007,B5,5,2026-05-02 01:35:14.554670
RT001966,E00656,R004,B5,1,2026-05-02 00:35:06.333605
RT001967,E00656,R006,B5,1,2026-05-02 01:10:06.333605
RT001968,E00656,R009,B5,1,2026-05-02 02:15:06.333605
RT001969,E00657,R012,B5,3,2026-05-02 03:05:37.999071
RT001970,E00657,R006,B5,4,2026-05-02 04:28:37.999071
RT001971,E00657,R008,B5,2,2026-05-02 04:19:37.999071
RT001972,E00658,R001,B5,5,2026-05-02 04:37:06.202180
RT001973,E00658,R010,B5,5,2026-05-02 04:38:06.202180
RT001974,E00658,R011,B5,5,2026-05-02 06:57:06.202180
RT001975,E00659,R001,B5,4,2026-05-02 06:41:53.154147
RT001976,E00659,R009,B5,2,2026-05-02 07:04:53.154147
RT001977,E00659,R004,B5,2,2026-05-02 07:51:53.154147
RT001978,E00660,R008,B5,4,2026-05-02 09:24:36.886054
RT001979,E00660,R007,B5,3,2026-05-02 09:24:36.886054
RT001980,E00660,R010,B5,3,2026-05-02 10:16:36.886054
RT001981,E00661,R003,B5,5,2026-05-02 11:43:44.220430
RT001982,E00661,R010,B5,5,2026-05-02 12:35:44.220430
RT001983,E00661,R005,B5,4,2026-05-02 13:49:44.220430
RT001984,E00662,R005,B5,3,2026-05-02 13:59:02.043277
RT001985,E00662,R002,B5,2,2026-05-02 14:18:02.043277
RT001986,E00662,R003,B5,2,2026-05-02 16:31:02.043277
RT001987,E00663,R006,B5,5,2026-05-02 17:08:41.891303
RT001988,E00663,R003,B5,5,2026-05-02 18:11:41.891303
RT001989,E00663,R009,B5,5,2026-05-02 18:56:41.891303
RT001990,E00664,R005,B5,2,2026-05-02 19:29:58.165028
RT001991,E00664,R001,B5,3,2026-05-02 19:46:58.165028
RT001992,E00664,R002,B5,3,2026-05-02 19:47:58.165028
RT001993,E00665,R003,B5,4,2026-05-02 21:31:56.579580
RT001994,E00665,R005,B5,4,2026-05-02 22:39:56.579580
RT001995,E00665,R010,B5,4,2026-05-02 21:49:56.579580
RT001996,E00666,R006,B5,3,2026-05-02 22:29:23.068641
RT001997,E00666,R002,B5,4,2026-05-02 23:19:23.068641
RT001998,E00666,R004,B5,3,2026-05-03 01:15:23.068641
RT001999,E00667,R009,B5,4,2026-05-03 01:20:33.766862
RT002000,E00667,R008,B5,4,2026-05-03 02:45:33.766862
RT002001,E00667,R003,B5,5,2026-05-03 03:38:33.766862
RT002002,E00668,R004,B5,3,2026-05-03 03:20:22.609088
RT002003,E00668,R006,B5,4,2026-05-03 04:38:22.609088
RT002004,E00668,R002,B5,2,2026-05-03 05:08:22.609088
RT002005,E00669,R005,B5,2,2026-05-03 05:26:29.272442
RT002006,E00669,R001,B5,2,2026-05-03 06:42:29.272442
RT002007,E00669,R007,B5,3,2026-05-03 05:26:29.272442
RT002008,E00670,R001,B5,1,2026-05-03 08:28:01.151823
RT002009,E00670,R008,B5,1,2026-05-03 09:30:01.151823
RT002010,E00670,R007,B5,1,2026-05-03 09:30:01.151823
RT002011,E00671,R004,B5,1,2026-05-03 10:12:41.613930
RT002012,E00671,R002,B5,1,2026-05-03 11:02:41.613930
RT002013,E00671,R010,B5,1,2026-05-03 11:44:41.613930
RT002014,E00672,R004,B5,3,2026-05-03 12:44:30.095409
RT002015,E00672,R008,B5,3,2026-05-03 13:32:30.095409
RT002016,E00672,R005,B5,4,2026-05-03 14:26:30.095409
RT002017,E00673,R012,B5,5,2026-05-03 14:19:44.492655
RT002018,E00673,R001,B5,5,2026-05-03 15:26:44.492655
RT002019,E00673,R002,B5,5,2026-05-03 15:51:44.492655
RT002020,E00674,R011,B5,4,2026-05-03 17:17:22.918732
RT002021,E00674,R012,B5,4,2026-05-03 17:48:22.918732
RT002022,E00674,R003,B5,5,2026-05-03 18:57:22.918732
RT002023,E00675,R010,B5,4,2026-05-03 18:51:01.186163
RT002024,E00675,R003,B5,3,2026-05-03 19:55:01.186163
RT002025,E00675,R008,B5,3,2026-05-03 19:13:01.186163
RT002026,E00676,R009,B5,2,2026-05-03 21:55:25.789846
RT002027,E00676,R007,B5,3,2026-05-03 22:52:25.789846
RT002028,E00676,R004,B5,4,2026-05-03 23:29:25.789846
RT002029,E00677,R012,B5,3,2026-05-03 23:24:30.989978
RT002030,E00677,R005,B5,3,2026-05-03 23:56:30.989978
RT002031,E00677,R001,B5,4,2026-05-04 01:54:30.989978
RT002032,E00678,R008,B5,5,2026-05-04 01:30:40.147662
RT002033,E00678,R012,B5,5,2026-05-04 01:45:40.147662
RT002034,E00678,R007,B5,5,2026-05-04 03:10:40.147662
RT002035,E00679,R011,B5,5,2026-05-04 03:41:07.359630
RT002036,E00679,R004,B5,3,2026-05-04 04:10:07.359630
RT002037,E00679,R006,B5,5,2026-05-04 04:25:07.359630
RT002038,E00680,R012,B5,5,2026-05-04 05:09:28.638890
RT002039,E00680,R006,B5,5,2026-05-04 05:18:28.638890
RT002040,E00680,R001,B5,5,2026-05-04 05:57:28.638890
RT002041,E00681,R012,B5,5,2026-05-04 08:06:44.543402
RT002042,E00681,R011,B5,5,2026-05-04 09:17:44.543402
RT002043,E00681,R003,B5,4,2026-05-04 08:20:44.543402
RT002044,E00682,R008,B5,2,2026-05-04 10:38:19.241271
RT002045,E00682,R007,B5,1,2026-05-04 11:32:19.241271
RT002046,E00682,R011,B5,1,2026-05-04 12:52:19.241271
RT002047,E00683,R001,B5,5,2026-05-04 12:11:36.042712
RT002048,E00683,R006,B5,4,2026-05-04 12:24:36.042712
RT002049,E00683,R002,B5,4,2026-05-04 12:39:36.042712
RT002050,E00684,R011,B5,3,2026-05-04 14:52:23.003455
RT002051,E00684,R005,B5,3,2026-05-04 15:32:23.003455
RT002052,E00684,R008,B5,3,2026-05-04 16:34:23.003455
RT002053,E00685,R002,B5,3,2026-05-04 16:18:02.063471
RT002054,E00685,R001,B5,4,2026-05-04 16:54:02.063471
RT002055,E00685,R011,B5,3,2026-05-04 17:22:02.063471
RT002056,E00686,R009,B5,2,2026-05-04 19:01:19.195785
RT002057,E00686,R012,B5,3,2026-05-04 19:48:19.195785
RT002058,E00686,R011,B5,3,2026-05-04 21:27:19.195785
RT002059,E00687,R008,B5,4,2026-05-04 22:02:04.673560
RT002060,E00687,R001,B5,4,2026-05-04 22:20:04.673560
RT002061,E00687,R006,B5,5,2026-05-04 22:16:04.673560
RT002062,E00688,R006,B5,1,2026-05-04 22:57:00.270430
RT002063,E00688,R003,B5,1,2026-05-05 00:23:00.270430
RT002064,E00688,R005,B5,1,2026-05-05 01:41:00.270430
RT002065,E00689,R002,B5,5,2026-05-05 01:19:36.221404
RT002066,E00689,R008,B5,5,2026-05-05 01:38:36.221404
RT002067,E00689,R001,B5,5,2026-05-05 01:43:36.221404
RT002068,E00690,R012,B5,5,2026-05-05 04:25:17.509562
RT002069,E00690,R009,B5,4,2026-05-05 05:00:17.509562
RT002070,E00690,R008,B5,5,2026-05-05 05:39:17.509562
RT002071,E00691,R007,B5,5,2026-05-05 05:14:23.680545
RT002072,E00691,R008,B5,5,2026-05-05 06:00:23.680545
RT002073,E00691,R001,B5,5,2026-05-05 07:42:23.680545
RT002074,E00692,R001,B5,5,2026-05-05 07:28:26.295708
RT002075,E00692,R003,B5,5,2026-05-05 08:53:26.295708
RT002076,E00692,R004,B5,5,2026-05-05 08:56:26.295708
RT002077,E00693,R012,B5,1,2026-05-05 09:47:25.770441
RT002078,E00693,R007,B5,1,2026-05-05 10:26:25.770441
RT002079,E00693,R008,B5,2,2026-05-05 11:17:25.770441
RT002080,E00694,R005,B5,4,2026-05-05 12:51:58.288556
RT002081,E00694,R003,B5,3,2026-05-05 13:03:58.288556
RT002082,E00694,R008,B5,4,2026-05-05 14:37:58.288556
RT002083,E00695,R008,B5,5,2026-05-05 15:22:09.949581
RT002084,E00695,R009,B5,4,2026-05-05 16:02:09.949581
RT002085,E00695,R005,B5,4,2026-05-05 17:20:09.949581
RT002086,E00696,R003,B5,5,2026-05-05 16:02:55.373811
RT002087,E00696,R009,B5,3,2026-05-05 17:21:55.373811
RT002088,E00696,R007,B5,4,2026-05-05 18:42:55.373811
RT002089,E00697,R007,B5,3,2026-05-05 18:36:01.485382
RT002090,E00697,R008,B5,3,2026-05-05 19:21:01.485382
RT002091,E00697,R006,B5,2,2026-05-05 20:36:01.485382
RT002092,E00698,R006,B5,3,2026-05-05 21:11:30.372834
RT002093,E00698,R005,B5,2,2026-05-05 21:58:30.372834
RT002094,E00698,R001,B5,2,2026-05-05 21:23:30.372834
RT002095,E00699,R010,B5,1,2026-05-05 23:09:27.937616
RT002096,E00699,R011,B5,1,2026-05-05 23:59:27.937616
RT002097,E00699,R005,B5,2,2026-05-05 23:27:27.937616
RT002098,E00700,R005,B5,5,2026-05-06 00:51:20.045491
RT002099,E00700,R002,B5,4,2026-05-06 01:33:20.045491
RT002100,E00700,R011,B5,4,2026-05-06 03:25:20.045491
RT002101,E00701,R012,B5,5,2026-05-06 04:28:17.912185
RT002102,E00701,R001,B5,5,2026-05-06 04:50:17.912185
RT002103,E00701,R002,B5,5,2026-05-06 05:44:17.912185
RT002104,E00702,R001,B5,1,2026-05-06 05:45:34.465044
RT002105,E00702,R008,B5,1,2026-05-06 06:47:34.465044
RT002106,E00702,R004,B5,1,2026-05-06 08:07:34.465044
RT002107,E00703,R005,B5,1,2026-05-06 07:24:12.417439
RT002108,E00703,R006,B5,1,2026-05-06 07:31:12.417439
RT002109,E00703,R001,B5,3,2026-05-06 07:24:12.417439
RT002110,E00704,R012,B5,3,2026-05-06 11:12:33.824359
RT002111,E00704,R001,B5,3,2026-05-06 12:15:33.824359
RT002112,E00704,R006,B5,3,2026-05-06 12:04:33.824359
RT002113,E00705,R001,B5,5,2026-05-06 11:50:54.722317
RT002114,E00705,R002,B5,5,2026-05-06 12:31:54.722317
